Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Soljets,https://www.crunchbase.com/organization/soljets,"Park City, Utah, United States",,Active,For Profit,,,2015-01-01,year,"Aerospace, Machinery Manufacturing, Sales"
W.R. Davis Engineering,https://www.crunchbase.com/organization/w-r-davis-engineering,"Midlothian, Virginia, United States",,Active,For Profit,,,2017-01-01,day,"Aerospace, Software Engineering"
Aircharters Worldwide,https://www.crunchbase.com/organization/aircharters-worldwide,"Opa Locka, Florida, United States",,Active,For Profit,,,2015-01-01,year,"Air Transportation, Management Consulting, Transportation"
Fototerra,https://www.crunchbase.com/organization/fototerra-c2b3,"Richmond, Texas, United States","Fototerra is an aviation that offers remote sensing, data processing, LiDAR. Their products includes digital cartography, orthophoto, true orthophoto, digital surface model, digital terrain model, and thematic maps and GIS mapping services. They offers customer support through phone contact.",Active,For Profit,,,2016-01-01,year,"Aerospace, Mapping Services, Sensor"
Verity Jet Group,https://www.crunchbase.com/organization/verity-jet-group,"Bethany, Oklahoma, United States",,Active,For Profit,,,2019-01-01,year,"Aerospace, Supply Chain Management, Transportation"
Astor Manufacturing,https://www.crunchbase.com/organization/astor-manufacturing,"Chula Vista, California, United States","Astor is a premier manufacturer for both the aerospace and rail industries. It is outfitted to design and develop from concept to delivery. From the initial sketch to 3D rendering and product development, their final product will always exceed their expectations. Astor manufactures volume production or bespoke works of manufacturing art.",Active,For Profit,,,2015-01-01,year,"Aerospace, Delivery, Interior Design, Manufacturing, Mechanical Design, Product Management"
AIRR Engineering,https://www.crunchbase.com/organization/airr-engineering,"Mckinney, Texas, United States","AIRR Engineering provides air data test sets, pitot or static adapters, universal static adapters, a master sight compass, pitot savers, pitot heat audio, visual alarms, and calibration services.",Active,For Profit,,,2017-01-01,year,"Aerospace, Shopping"
Breeze Helicopters,https://www.crunchbase.com/organization/breeze-helicopters,"Chicago, Illinois, United States","Breeze offers a variety of helicopter tour, charter, and excursion experiences out of multiple US locations. The company's contact information is by mail, phone, and physical address.",Active,For Profit,,,2020-01-01,year,"Air Transportation, Tourism, Travel"
Voom Flights,https://www.crunchbase.com/organization/voom-2,"San Francisco, California, United States","Voom operates an on-demand helicopter booking platform. Uma Subramanian founded it on March 1, 2017, with its headquarters in São Paulo in Brazil as a subsidiary of Airbus Helicopters since February 13, 2018.",Active,For Profit,,,2017-03-01,day,"Aerospace, Air Transportation, Logistics, Transportation, Travel"
Millennium Aerospace & Defense,https://www.crunchbase.com/organization/millennium-aerospace-defense,"Shingle Springs, California, United States","Millennium Aerospace and Defense offers spacer assemblies, structural brackets, block-slide and rast systems, engine retainer slippers, and pin-retainer hinges. They serve military aviation and navy sectors.",Active,For Profit,,,2017-01-01,year,"Aerospace, Industrial, Manufacturing"
GSA Force,https://www.crunchbase.com/organization/gsa-force,"Miami, Florida, United States","GSA Force offers cargo sales and services. Their services includes field sales, competitor profiling,  marketing forecast, and analysis​. They offers customer support through email and phone contact.",Active,For Profit,,,2015-01-01,year,"Aerospace, Sales, Service Industry"
Inflight Aerospace Solutions,https://www.crunchbase.com/organization/inflight-aerospace-solutions,"Miami, Florida, United States","Inflight Aerospace Solutions offers accessories, structure repairs, and interior repair services. They also provide pneumatic, hydraulic, and electro-mechanical systems, fuel, wheels, brakes, pilot and co-pilot seats, flight attendant seats, passenger seat repairs, and more.",Active,For Profit,,,2018-01-01,year,"Aerospace, Customer Service, Mechanical Engineering"
Chain Tracks,https://www.crunchbase.com/organization/chain-tracks,"Wisconsin Dells, Wisconsin, United States","Chain Tracks provides a variety of information, including flight logs, maintenance logs, manufacture records, in-flight data, and air-to-ground communication. They offer plug-and-play, protect, verify, and distribute solutions.",Active,For Profit,Non-equity Assistance,,2018-01-01,year,"Aerospace, Blockchain, Enterprise Software"
Paradise Jets,https://www.crunchbase.com/organization/paradise-jets,"Mesa, Arizona, United States","Paradise Jets is an aircraft firm that provides consult, management, maintenance, and charters services. They offers customer services through email and phone contact.",Active,For Profit,,,2016-01-01,year,"Aerospace, Consulting, Service Industry"
HyperXite,https://www.crunchbase.com/organization/hyperxite,"Irvine, California, United States",HyperXite provides POD VII and PAST PODS. Their pod was one of the only air-levitated pods to be tested within the hyperloop itself during Competition II and placed in the top 6.,Active,For Profit,,,2015-01-01,year,"Aerospace, Industrial, Manufacturing"
Paragon Purchasing,https://www.crunchbase.com/organization/paragon-purchasing,"White Plains, New York, United States","Paragon Purchasing is owned and operated by ASAP Semiconductor, and one of the leading suppliers of aircraft and aviation parts and components such as lighting parts and electrical connectors.  With an inventory of over 10 million National Stock Numbers (NSN) both new and obsolete, high quality standards, stringent export compliance, and a friendly and knowledgeable staff, we make it easy for our customers to rely on us for all their purchasing needs.  Our sales team and administrative staff are available and ready to help you with your AOG or mission-critical needs 24/7x365.",Active,For Profit,,,2018-10-10,day,Aerospace
Jet Center at Santa Fe,https://www.crunchbase.com/organization/jet-center-at-santa-fe,"Santa Fe, New Mexico, United States","Jet Center at Santa Fe offers jet a, avgas, ground handling, quick turn service, lavatory service, potable water, deicing, aircraft charter, concierge service, ramp side vehicle access, and gourmet catering services.",Active,For Profit,,,2015-01-01,year,"Aerospace, Catering, Customer Service"
The Wise,https://www.crunchbase.com/organization/the-wise,"Coral Springs, Florida, United States",,Active,For Profit,,,2019-01-01,year,"Aerospace, Database, Information Technology"
"IoT Logistics, LLC",https://www.crunchbase.com/organization/iot-logistics,"Orlando, Florida, United States","IoT Logistics, LLC incubates and catalyzes emerging technology innovations and accelerates technology integration. We are specialized in the intersection of science, engineering, technology and blockchain/ Web3 tooling.  Focus areas include space exploration technologies, fusion energy, Climate Solutions, STEAM ED, DEIA. We are also the legal entity for FrontierDAO.xyz  https://frontierdao.xyz  IoT Logistics was founded in 2018 in Orlando, Florida.",Active,For Profit,,"Women Founded, Women Led",2018-01-01,year,"Aerospace, Blockchain, Environmental Consulting, Environmental Engineering, Information and Communications Technology (ICT), Internet of Things, Logistics, Space Travel, STEM Education"
Madison Defense Research,https://www.crunchbase.com/organization/madison-defense-research,"Waunakee, Wisconsin, United States","Madison Defense Research provides milling, turning, coatings, treatments, inspection, reverse engineering, dfm, and manufacturing management solutions.",Active,For Profit,,,2020-01-01,year,"Aerospace, Machinery Manufacturing, Manufacturing"
AccessAerospace,https://www.crunchbase.com/organization/accessaerospace,"Wayne, New Jersey, United States",,Active,For Profit,,,2017-01-01,year,"Aerospace, E-Commerce, Marketplace"
Drift Aerospace,https://www.crunchbase.com/organization/drift-aerospace,"Plantation, Florida, United States","Drift Aerospace supplies aftermarket parts for commercial, regional, military, and general aviation. They provide services, such as teardowns, consignments, and AOG. Their experience with aftermarket components is unmatched. We deal with various aircraft manufacturers. Their aircraft-on-ground service is available 24 hours a day, 7 days a week.",Active,For Profit,,,2017-01-01,year,"Air Transportation, Supply Chain Management, Warehousing"
