Organization Name,Organization Name URL,Headquarters Location,Full Description,Operating Status,Company Type,Last Funding Type,Diversity Spotlight (US Headquarters Only),Founded Date,Founded Date Precision,Industries
Computing Technologies for Aviation,https://www.crunchbase.com/organization/computing-technologies-for-aviation,"Charlottesville, Virginia, United States","Computing Technologies for Aviation, Inc. develops, markets, and supports software solutions for the aviation industry. It offers Flight Operations System (FOS), a flight operations management and support system. The company’s FOS software modules include Scheduler's Toolkit, a time and distance calculator that computes local arrival or departure time, fuel burn, time and route, and time zone change and cost; Charter Quotes that provides trip quotation for a specified itinerary for various aircraft types; and Scheduling, which provides scheduling of aircraft, crews, passengers, and logistics.",Active,For Profit,,,1981-01-01,year,"Aerospace, Software"
Bishop Aviation,https://www.crunchbase.com/organization/bishop-aviation,"Hot Springs Village, Arkansas, United States","Bishop Aviation offers services such as plastic injection molding, aircraft lighting and components, precision machining, sheet metal forming, fabrication, and more. Aluminum, titanium, plastic, and steel were the primary materials studied. They provide services to the public, business, and military sectors.",Active,For Profit,,,1970-01-01,year,"Aerospace, Industrial, Machinery Manufacturing, Manufacturing"
Phoenix Goodyear Airport,https://www.crunchbase.com/organization/phoenix-goodyear-airport,"Goodyear, Arizona, United States",,Active,For Profit,,,1968-01-01,year,"Air Transportation, Public Transportation, Travel"
Millennium Aviation,https://www.crunchbase.com/organization/millennium-aviation,"Reading, Pennsylvania, United States",,Active,For Profit,,,1978-01-01,year,"Aerospace, Fuel, Wholesale"
International Aero Engines,https://www.crunchbase.com/organization/international-aero-engines,"East Hartford, Connecticut, United States",,Active,For Profit,,,1983-01-01,year,"Aerospace, Customer Service, Sales"
Libert Machine,https://www.crunchbase.com/organization/libert-machine,"Green Bay, Wisconsin, United States",,Active,For Profit,,,1971-01-01,year,"Aerospace, Industrial, Industrial Engineering"
Shelton Industrial Pattern,https://www.crunchbase.com/organization/shelton-industrial-pattern,"Berkeley, California, United States","Shelton Industrial Pattern provides drop hammer, stretch, stretch wrap form, general fabrication, trim, drill, refine, heat treatment, tool manufacture, equipment, steel heat treatment, chemical milling, and finish painting parts services.",Active,For Profit,,,1979-01-01,year,"Aerospace, Industrial, Manufacturing"
Ameri-Tech,https://www.crunchbase.com/organization/ameri-tech-a2fe,"Bethel Park, Pennsylvania, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Automotive, Manufacturing"
Dominion Aviation,https://www.crunchbase.com/organization/dominion-aviation,"Richmond, Virginia, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Professional Services, Training"
Avionics Specialist,https://www.crunchbase.com/organization/avionics-specialist,"Memphis, Tennessee, United States",,Active,For Profit,,,1973-01-01,year,"Aerospace, Manufacturing, Test and Measurement"
Prompton Tool,https://www.crunchbase.com/organization/prompton-tool,"Honesdale, Pennsylvania, United States",,Active,For Profit,,,1968-01-01,year,"Aerospace, Industrial Engineering, Manufacturing"
Starr Aircraft,https://www.crunchbase.com/organization/starr-aircraft,"Sherman, Texas, United States","Starr Aircraft has been engaged in the development and manufacture of products for the airline industry. They design and produce a variety of interior upholstery products. They manufacture interior upholstery, curtains, carpet, and fire block fabricated goods.",Active,For Profit,,,1984-01-01,year,"Air Transportation, Industrial Manufacturing, Manufacturing, Transportation"
A and C Products,https://www.crunchbase.com/organization/a-and-c-products,"Texas, South Carolina, United States","A and C Products is a custom aircraft interior manufacturer specializing in custom window shades in the open-face manual, manual-sealed, and motorized styles for small to large body aircraft. Their ceramic bath accessories are hand-dipped in glazes and through the use of computer-controlled color matching, pieces can be precisely matched to the colors offered by many tile manufacturers.",Active,For Profit,,,1968-01-01,year,"Air Transportation, Manufacturing, Professional Services"
KRN Aviation Services,https://www.crunchbase.com/organization/krn-aviation-services,"Chandler, Arizona, United States","KRN Aviation is a supplier of aircraft components and accessories. They sell cessna aircraft parts, piper aircraft parts, and beechcraft aircraft parts. Their customer support through email and phone contact.",Active,For Profit,,,1984-01-01,year,"Aerospace, Manufacturing, Sales, Service Industry"
Aircraft Instrument and Radio Company,https://www.crunchbase.com/organization/aircraft-instrument-and-radio-company,"Eagan, Minnesota, United States","AirCo is an aviation solutions provider. They provide a range of services, including the purchasing and procurement of components, inventory management, aircraft acquisition, consignment programs, and more. They offer a wide variety of avionics, instruments, and accessories from a range of manufacturers.",Active,For Profit,,,1968-01-01,year,"Aerospace, Customer Service, Retail"
Eagle Air Freight,https://www.crunchbase.com/organization/eagle-air-freight,"Chelsea, Massachusetts, United States",,Active,For Profit,,,1981-01-01,year,"Air Transportation, Logistics, Warehousing"
Aremac Heat Treating East,https://www.crunchbase.com/organization/aremac-heat-treating-east,"Eastman, Georgia, United States",,Active,For Profit,,,1968-01-01,year,"Aerospace, Manufacturing, Transportation"
Technology Marketing,https://www.crunchbase.com/organization/technology-marketing-0141,"Salt Lake City, Utah, United States",,Active,For Profit,,,1978-01-01,year,"Aerospace, Marketing, Sales, Wholesale"
Bolt's Metallizing,https://www.crunchbase.com/organization/bolt-s-metallizing,"Phoenix, Arizona, United States","Bolt's Metallizing, Inc. provides thermal sprayed coating and brazing services to customers in aerospace and industrial markets. Its processes include combustion wire thermal spraying, plasma spraying, high velocity oxygen fuel spraying, arc spraying (electric arc wire), and combustion powder thermal spraying processes.",Active,For Profit,,,1980-01-01,year,"Aerospace, Commercial"
Fitz Manufacturing,https://www.crunchbase.com/organization/fitz-manufacturing,"Troy, Michigan, United States",,Active,For Profit,,,1977-01-01,year,"Aerospace, Automotive, Machinery Manufacturing, Manufacturing"
C S & A Aviation Insurance,https://www.crunchbase.com/organization/c-s-a-aviation-insurance,"Franklin, Tennessee, United States","CS&A Aviation insurance is full-service risk management and insurance firm that provides insurance services to pilots across the USA. CS&A offers a unique blend of Risk Management Services, Disaster Planning, Insurance Placement, and Underwriter Negotiation. It combines one of the most knowledgeable teams of insurance professionals with the insurance industry's most respected underwriting companies. CS&A Aviation Insurance specializes in superior insurance coverage for all aspects of General and Business Aviation.",Active,For Profit,,,1981-01-01,year,"Aerospace, Auto Insurance, Commercial Insurance, Financial Services, Insurance, Life Insurance"
Qualified Technical Services,https://www.crunchbase.com/organization/qualified-technical-services,"Houston, Texas, United States",,Active,For Profit,,,1971-01-01,year,"Aerospace, Technical Support"
Gulf Aviation,https://www.crunchbase.com/organization/gulf-aviation,"Harlingen, Texas, United States",,Active,For Profit,,,1978-01-01,year,"Aerospace, Fuel, Local"
K-V Engineering,https://www.crunchbase.com/organization/k-v-enginneering,"Santa Ana, California, United States",,Active,For Profit,,,1984-01-01,year,"Aerospace, Industrial Automation, Manufacturing, Telecommunications"
Rohmann Services,https://www.crunchbase.com/organization/rohmann-services,"San Antonio, Texas, United States",,Active,For Profit,,,1982-03-01,day,"Aerospace, Consulting, Graphic Design, Software Engineering, Web Development"
Falcon Helicopters,https://www.crunchbase.com/organization/falcon-helicopters,"Firestone, Colorado, United States","Falcon Helicopters offers flight training, aerial, oil and gas pipeline patrols. They provide aerial environmental surveys, fixed-wing pipeline patrol, helicopter aerial pipeline patrol services. They also provide fiber-optic line patrol, cathodic protection surveys, GPS mapping, and pipeline construction support.",Active,For Profit,,,1984-01-01,year,"Air Transportation, Technical Support, Training"
